"ar","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","84","85"
1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,376,376.5,416.526315789474,460.096153846154,494.413043478261,545.333333333333,580.892857142857,674,730.928571428571,766.142857142857,839,887,989.545454545455,1039.36363636364,1125.52941176471,1210.44444444444,1347.33333333333,1337.85714285714,1470,NA,1616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,NA,2,2,NA,NA,NA,18,22,29.1111111111111,36.6,NA,NA,NA,NA,NA,NA,NA,146,NA,NA,203,237,268.333333333333,285.083333333333,340.266666666667,378.666666666667,414.8,459.488888888889,494.706766917293,549.188118811881,592.257731958763,650.563725490196,699.395480225989,774.640522875817,832.098039215686,892.442857142857,963.589552238806,1032.34188034188,1119.92105263158,1196.42857142857,1315.25531914894,1362.45945945946,1443.94117647059,1545.55555555556,1577.6,1927.83333333333,1888.66666666667,2136,2162,2651,NA,NA,NA,NA,NA,3770,4666,4444.66666666667,4602,5083,4746,5113.14285714286,5753.92857142857,6159.4,6516,6713.75,6778.75,7098.75,7110.625,8055.83333333333,7830,8478,7855,9935,NA,NA,NA,NA,NA,10720
1996,NA,NA,NA,NA,NA,16,17,NA,NA,NA,52,55,68.6666666666667,79,93.2222222222222,108.7,126,150.5,169.769230769231,193,216.95,247.428571428571,278.875,306.897435897436,336.309523809524,377.240963855422,401.782178217822,450.720588235294,502.634703196347,539.367768595041,590.07662835249,636.813278008299,692.406926406926,755.507936507937,811.585185185185,878.345132743363,943.659574468085,1027.09210526316,1102.5,1156.10714285714,1264.04166666667,1243.5,1379.09090909091,1437.5,1681.57142857143,1706,1820,1605,2129,2331.5,2570,NA,NA,3222,NA,NA,NA,4122,4662,NA,NA,NA,NA,6005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997,NA,NA,NA,NA,9,12.6666666666667,18,24,29.6666666666667,36.25,45.7142857142857,57.6,71.6,77.5,88.3636363636364,115.083333333333,124.62962962963,140.615384615385,164.62962962963,190.5,218.911764705882,246.368421052632,287.085714285714,311.309523809524,344.535714285714,377.714285714286,425.058823529412,464.055865921788,501.703422053232,545.329896907216,588.36,644.064444444444,691.483375959079,752.166666666667,815.235507246377,887.519313304721,950.68253968254,1012.32335329341,1069.5,1146.65934065934,1241.67105263158,1305.01851851852,1393.80952380952,1529.54838709677,1635.85714285714,1703.31818181818,1887.6,1926.625,2009.25,2024.8,2147,2702.6,2513.33333333333,3475,3268,NA,3518,NA,NA,NA,NA,NA,NA,5496,NA,NA,5774,7685,NA,6084.5,NA,NA,NA,8205,NA,NA,9895,8270,NA,NA
1998,NA,9,5.5,6.25,9.33333333333333,10,16.3333333333333,21.1428571428571,26.8333333333333,34,47.4615384615385,53.4285714285714,64.4230769230769,81.9230769230769,97.4186046511628,115.969696969697,129.372549019608,147.890909090909,169.287671232877,191.62962962963,218.1,245.420689655172,274.713450292398,307.083798882682,339.657142857143,379.356060606061,413.796116504854,451.899742930591,493.045725646123,535,580.783505154639,635.355405405405,688.913875598086,743.639498432602,810.517175572519,887.439655172414,941.903225806452,1010.66339869281,1099.40170940171,1166.97206703911,1260,1325.98936170213,1415.82894736842,1554.46296296296,1641.83333333333,1712.96774193548,1858.10526315789,1916.33333333333,1917,2350.16666666667,2225.5,2710.5,3459.5,2503,3716,3271,4022,NA,3905,NA,NA,4697,NA,NA,NA,NA,NA,6530,NA,NA,NA,NA,NA,NA,NA,NA,10100,NA,NA,NA
1999,NA,NA,4.25,6.28571428571429,9.2,12.5294117647059,18.0833333333333,20.9375,27.1818181818182,35.0740740740741,43.2413793103448,53.53125,65.6944444444444,78.8064516129032,93.1944444444444,115,129.711538461538,148.857142857143,171.253731343284,196.577319587629,218.76,242.68115942029,274.263736263736,304.964102564103,333.323275862069,373.009803921569,409.407051282051,447.957983193277,494.780760626398,539.822134387352,583.949790794979,635.318014705882,691.761467889908,749.94045174538,816.211538461538,876.246537396122,943.488673139159,1021.93442622951,1103.90909090909,1178.02649006623,1256.36283185841,1366.01428571429,1452.35294117647,1528.21153846154,1647.23255813953,1734.91304347826,1818.23076923077,1941.42857142857,2083.06666666667,2295.85714285714,2543.125,2798,3744,2731.4,3555,3418,NA,3604,NA,4940,4982,NA,NA,NA,NA,7340,NA,NA,NA,NA,1317,NA,NA,NA,NA,NA,NA,NA,10345,NA
2000,NA,2,4.5,7.14285714285714,9.05555555555556,12.6060606060606,16.6857142857143,20.9459459459459,26.40625,34.5555555555556,42.7872340425532,52.9,65.9302325581395,79.9591836734694,95.6341463414634,112,131.25,147.192307692308,173.666666666667,193.217391304348,220.745283018868,248.069565217391,273.369426751592,307.244019138756,340.516245487365,374.374727668845,407.084905660377,448.619550858653,492.268351383875,538.590389016018,589.481942714819,641.446941323346,695.587115666179,748.93760539629,814.175675675676,887.916478555305,962.557755775578,1035.70750988142,1102.7032967033,1196.4156626506,1290.83928571429,1391.59302325581,1500.71014492754,1592.65384615385,1684.53846153846,1837.43902439024,1984.52380952381,2083.57692307692,2314.4,2450.71428571429,2649.875,2678.36363636364,2793.57142857143,3151.2,3521.33333333333,3500.8,4135,4144,NA,NA,4218,NA,5368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8807.5,NA,NA
2001,NA,22,4,5,9,14,17.1428571428571,20.9090909090909,27.9473684210526,36.5555555555556,42.3333333333333,53.5,65.8076923076923,76.5833333333333,94.5652173913043,110.631578947368,123.909090909091,142.71875,171.886363636364,193.605263157895,220.372881355932,247.096385542169,281.305882352941,310,341,380.333333333333,411.53373015873,446.565671641791,490.941747572816,538.053613053613,583.927664974619,636.543758967001,688.82131147541,748.186295503212,806.671361502347,884.975460122699,953.389140271493,1016.20903954802,1089.72727272727,1193.78640776699,1276.30263157895,1372.96363636364,1410.66037735849,1530.17647058824,1648.89285714286,1722.26315789474,1948.41176470588,2052.16666666667,2197.625,2254,2451.66666666667,2659,2553.5,3066,3197.66666666667,3459,3896,3615,NA,5318,NA,4690,4534,5768,NA,NA,5586,NA,6755,6370,7685,NA,NA,NA,NA,NA,NA,NA,10790,NA
2002,260,1,628,5.5,9.6,12.8333333333333,16,22.4,28.1818181818182,35.15625,44.5925925925926,52.9375,62.2777777777778,79.8909090909091,96.3653846153846,111.575,127.607142857143,146.380952380952,166.971014492754,194.643835616438,221.483870967742,249.855769230769,275.193798449612,312.315151515152,340.7,371.287066246057,409.392,442.749652294854,484.517142857143,526.350243902439,571.922123893805,622.718691588785,678.892896174863,731.486049926579,798.957169459963,867.68544600939,939.733333333333,1027.29739776952,1100.03626943005,1187.83846153846,1276.20588235294,1352.9880952381,1511.01724137931,1529.09615384615,1703.48484848485,1825.78571428571,1792.18181818182,2102.92307692308,2203.5,2379.83333333333,2546.4,2467.8,2512,2744,3265.33333333333,3421.66666666667,3724,3894,NA,4324,5868,NA,NA,NA,NA,NA,NA,5814,NA,NA,NA,NA,NA,NA,7945,NA,NA,NA,NA,NA
2003,NA,NA,NA,6.5,7.5,12.6,16.3076923076923,20.6470588235294,27,34.5,44.6111111111111,49.6428571428571,63,75.5714285714286,90.8888888888889,121.887096774194,126.683544303797,146,168.657894736842,190.021739130435,212.3203125,239.79674796748,269.169014084507,301.208860759494,330.933035714286,367.202702702703,406.540094339623,444.207936507936,480.227157360406,521.336400817996,569.515053763441,622.561487130601,668.264173703257,732.253968253968,794.968105065666,858.545064377682,927.012903225806,1006.81115879828,1078.7,1167.06349206349,1254.97619047619,1350.18987341772,1474.32558139535,1514.825,1665.875,1830.69230769231,1893.22222222222,2093.5,2240,2407,2640.18181818182,2602,3060.2,3256.25,3070.75,3628,3598,4150,3848.66666666667,4950,NA,NA,NA,NA,5829,NA,NA,NA,NA,NA,6440,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,NA,2,NA,NA,NA,15.3333333333333,16.8571428571429,23.0909090909091,29.4285714285714,34.9375,42.9230769230769,54.4545454545455,66.9,78.2272727272727,94.8529411764706,110.978260869565,126.88679245283,147.375,176.109756097561,192.336206896552,217.07299270073,246.777777777778,270.44375,302.653631284916,334.62037037037,377.934853420195,409.512195121951,448.151696606786,487.611872146119,527.208504801097,577.308280254777,628.578947368421,682.3125,736.825515947467,802.744779582367,875.56345177665,942.226114649682,1017.17254901961,1089.26530612245,1187.70802919708,1271.32989690722,1367.41333333333,1442.19444444444,1534.02173913043,1689.22580645161,1687.68421052632,1874.83333333333,1983.85714285714,2011.2,2275.7,2350.22222222222,2561.33333333333,2862,2825.85714285714,2991.8,NA,4162,3679,4195,6175,NA,5238,4550,4946,NA,NA,6405,NA,7025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,NA,NA,NA,8,11,10,17,24.3333333333333,30.4,39.3125,46,55.516,66.7407407407407,80.9225806451613,91.5135135135135,105.927906976744,129.760869565217,154.178181818182,171.531666666667,193.190476190476,222.168421052632,240.732673267327,273.368,308.709452736318,337.980373831776,373.726440677966,409.819947506562,449.396787148594,486.948665620094,530.823697916667,575.450689655172,622.842675159236,676.209942196532,733.357593984962,790.361913043478,862.314196242171,918.490342679128,1000.29927007299,1077.5775,1171.78870967742,1268.72857142857,1352.75205479452,1454.55,1545.34347826087,1618.21052631579,1707.53125,1786.69230769231,2001.14615384615,2035.675,2395.3625,2416.725,2330.66666666667,2879.71428571429,2769,3153,3653.33333333333,2917,3680.475,NA,4690,4718,4923,NA,NA,NA,NA,NA,NA,NA,NA,7070,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,NA,NA,4.5,7,9.4,11.8,15.8333333333333,21.25,29.6666666666667,40.7416666666667,89.3454545454545,55.86875,71.4954545454545,83.4833333333333,103.14375,116.55,130.993333333333,151.935714285714,169.623076923077,193.391666666667,220.646511627907,244.212359550562,272.156557377049,309.517088607595,344.764114832536,379.994,413.564876033058,455.645355191257,495.458862433862,541.715724815725,585.948873873874,634.485304247991,683.852380952381,739.811904761905,797.7745,860.703368421053,929.941839762611,1011.8336,1101.35159574468,1157.25578231293,1273.06605504587,1395.37564102564,1461.34333333333,1526.80188679245,1671.45428571429,1750,2021.75882352941,2046.55555555556,2097.57142857143,2217.5,2521.68571428571,2778.1125,2929.16666666667,2401,3824,3530.78,3634,3632,4083.9,NA,4738,5740,5528,5311,5988,5968,NA,NA,NA,NA,NA,NA,NA,NA,8612.5,NA,NA,NA,NA,NA
2007,NA,NA,NA,8,7.66666666666667,12.2142857142857,15.5769230769231,20.4782608695652,27.2564102564103,34.2941176470588,43.4761904761905,55.05,67.3583333333333,80.1892857142857,96.5529411764706,112.343243243243,127.587755102041,153.975,173.66875,195.088888888889,221.64,250.191397849462,273.446875,309.568965517241,340.316756756757,375.414220183486,419.276819407008,455.208301158301,496.809420289855,537.562281722934,588.277204301075,633.268723404255,686.058495145631,744.428661616162,807.361341853035,874.491266375546,945.688473520249,1016.81581027668,1092.36395939086,1193.92337662338,1291.38547008547,1365.19868421053,1502.26285714286,1554.7320754717,1649.99142857143,1710.26923076923,1951.65,2126.2,2105.5,2307,2424.96666666667,2539,2701,3357.2,3138.66666666667,3538,3633,3528,4043.9,4341.33333333333,3674,5120,5019.9,NA,6980,5979.5,2957,NA,NA,NA,NA,NA,NA,NA,NA,NA,8955,NA,NA,NA
2008,NA,NA,NA,NA,8,13.6666666666667,17.9166666666667,22.5,27.5,35.7782608695652,43.9233333333333,53.6411764705882,64.9666666666667,76.7133333333333,92.9,113.52380952381,128.576923076923,157.194736842105,174.8,193.96,223.167073170732,256.736134453782,282.946212121212,307.168786127168,348.931304347826,381.684319526627,420.818301886792,463.11762295082,501.987315010571,541.045527728086,584.279713804714,639.331314878893,688.535,749.274896551724,814.596330275229,881.001781170483,949.820447284345,1040.48029739777,1124.98017241379,1228.76556291391,1276.10866141732,1412.232,1507.87538461538,1571.49782608696,1702.95416666667,1787.89666666667,1804.64782608696,1912.84615384615,2167.49285714286,2366.89,2787.28571428571,2705.3625,2900.225,2909,3401,2856,3816,3770,4235,NA,4365,3940,NA,NA,6130,NA,6380,NA,NA,NA,NA,7375,NA,NA,NA,NA,NA,NA,NA,NA
2009,NA,NA,NA,NA,8.5,10.5,NA,19.8,28.2222222222222,38.3333333333333,44.4444444444444,53.71875,64.9642857142857,80.9302325581395,95.7511111111111,110.755102040816,131.078431372549,149.243902439024,170.346153846154,194.211538461538,224.857142857143,254.389024390244,282.56170212766,314.91884057971,346.678191489362,384.585057471264,426.689801699717,462.431758034026,503.389552238806,553.176591154261,599.5441609421,652.00981595092,707.075413450937,771.645910290237,833.907436399217,899.737209302326,971.17335243553,1065.43309859155,1130.28333333333,1247.01604938272,1319.10555555556,1400.977,1552.51304347826,1610.58787878788,1716.6358974359,1790.5,2020.38333333333,2138.14814814815,2189.88888888889,2324.77777777778,2462.25,2773.71428571429,3140.18,2956.6,3577,3311.5,3259.9,4800,3965.25,NA,4911.5,4380.5,4985.33333333333,NA,NA,NA,8980,NA,NA,6777.5,NA,8500,NA,8655,NA,8240,NA,NA,NA,NA
2010,NA,NA,NA,NA,NA,11.5,16.6666666666667,17,28.8,37.0555555555556,44.6470588235294,52.85,62.3181818181818,77.9310344827586,95.3409090909091,113.306666666667,128.134615384615,148.998,171.492957746479,194.838709677419,220.860465116279,245.457647058824,280.309523809524,312.832456140351,351.548571428571,384.886805555556,419.901395348837,463.843424317618,512.193069306931,552.151680672269,605.077505827506,653.592105263158,709.346864310148,768.170262793914,836.941071428571,904.575247524753,984.20954653938,1065.08579710145,1153.68793103448,1226.07543859649,1332.55976331361,1435.7,1540.92545454545,1594.15428571429,1753.7484375,1821.62222222222,1944.2972972973,2015.26470588235,2135.12083333333,2493.38461538462,2525.6619047619,2789,2953.88888888889,3042.57142857143,3266.44444444444,3474.375,3676.57142857143,3763,3939.2,4054.5,NA,4590,5367.4,NA,NA,6440,NA,6850,NA,6555,NA,7675,NA,NA,NA,NA,NA,NA,NA,NA
2011,NA,NA,NA,NA,13,15,22,28.3333333333333,25.375,35.5,42.2857142857143,52.5454545454545,67.75,79.75,97.9583333333333,110.727272727273,125.307692307692,147.644444444444,176.452380952381,190.714285714286,225.385714285714,245.823529411765,283.364705882353,308.386363636364,343.773913043478,384.738461538462,428.466497461929,465.793103448276,505.406028368794,548.866666666667,597.206143001007,650.732977588047,709.271620111732,763.283783783784,832.72950310559,902.67211328976,985.71061452514,1060.38703071672,1167.67255639098,1235.59032258065,1306.15902777778,1441.58839285714,1539.05352112676,1663.91506849315,1767.26428571429,1871.15945945946,1927.06129032258,2136.86956521739,2145.6,2593.21428571429,2691.77777777778,2845.45384615385,2817.5,3195.5,3201.42857142857,3553.6,3702,3101,3681.25,4976,4665.66666666667,NA,5059.66666666667,5645,NA,NA,NA,1236,7185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,4,NA,NA,NA,NA,NA,16,20,29,33,49.3333333333333,59.6666666666667,69.8823529411765,78.6315789473684,88.8636363636364,114.1,130.068965517241,150.276595744681,170.375471698113,191.45,222.760563380282,247.032967032967,284.712643678161,317.640298507463,352.780132450331,390.969186046512,433.130516431925,471.655462184874,507.394915254237,546.940492170022,592.767755102041,645.794916485113,700.608524072612,757.425048169557,826.676735688185,901.813615733737,978.122957198444,1071.84975,1165.02607361963,1242.45252918288,1332.1032967033,1453.55263157895,1537.85423728814,1653.79625,1762.66056338028,1901.27868852459,2027.44117647059,2046.77826086957,2357.40689655172,2616.04347826087,2634.25,2494.875,2894.76923076923,3081.09,3342.3,3653.71428571429,3709.5,3588.85714285714,3952.25,4862,4190.33333333333,4640.33333333333,5061.66666666667,NA,5738,5834,6475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,NA,NA,NA,NA,9,14,NA,23,31.5,35.5,50.6666666666667,62.7142857142857,68.5,78.7692307692308,95.4615384615385,114.826086956522,128.769230769231,148.205128205128,174.333333333333,198.5,219.85,254.507692307692,285.876829268293,315.614583333333,349.490178571429,389.281595092025,431.374660633484,469.31914893617,506.188538681948,547.739791666667,595.164133738602,643.08338658147,696.426258503401,757.671080139373,824.640763052209,898.899236641221,975.272240802676,1042.24159663866,1135.74926829268,1211.58023952096,1306.3102189781,1389.52771084337,1508.66515151515,1675.15172413793,1789.58974358974,1879.66666666667,2076.84545454545,2095.36,2297.45454545455,2545.08636363636,2614.08181818182,2831.81818181818,3081.91666666667,3212.66666666667,3318.6,3475.16666666667,3617.36363636364,3967,3771.66666666667,4164,4821.5,5000,NA,5184,6105,NA,6965,NA,NA,8280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,NA,NA,NA,6,13,13,18.5,27,25.5,37.5,62,54,67.25,80.65,87.8333333333333,108,121,142.1875,168.363636363636,194.311428571429,215.9975,244.145833333333,283.166666666667,315.148484848485,345.310091743119,385.956666666667,425.792207792208,472.554375,511.425581395349,548.38223495702,591.038787878788,641.8984375,690.746020761246,748.889134125637,807.32752688172,891.248732394366,952.419936708861,1020.79318181818,1124.98405172414,1195.9064516129,1299.36346153846,1392.76979166667,1483.24358974359,1603.95866666667,1683.52857142857,1807.65625,2026.13928571429,2132.90476190476,2161.52,2440,2529.375,2569.325,2623.33333333333,3141.22222222222,3270.6,3420.5,3576,3874.4,4307,4461.66666666667,4457.5,4616.85714285714,4576,4773.5,5452.5,5722,NA,5665,NA,6020,NA,NA,8145,NA,NA,8310,NA,NA,NA,NA
2015,NA,NA,NA,NA,NA,NA,NA,24,27.3333333333333,32.9333333333333,44,55.25,58.75,66.2,98,116.571428571429,128.6,154.6,170.26,196.662962962963,217.488372093023,241.433333333333,281.3875,315.027941176471,346.389189189189,384.106422018349,423.592156862745,464.426229508197,509.167469879518,551.994970414201,596.240336134454,639.842881646655,686.073163418291,754.298930481283,812.711656441718,880.489769820972,958.7065830721,1036.70257352941,1133.4229787234,1218.26918238994,1312.68391608392,1385.79900990099,1494.9652173913,1639.20476190476,1787.10172413793,1903.78421052632,1932.9488372093,2067.4,2292.15,2389.77777777778,2656.18125,2762.8125,2814.56428571429,3005.3,3376.16666666667,3265.375,3517.33333333333,3665.33333333333,4130.875,4051.4,3961,5079,5532.5,5606.5,NA,5876.66666666667,NA,NA,6880,NA,6855,6950,8190,NA,NA,NA,NA,NA,NA,NA
2016,NA,NA,NA,NA,NA,NA,NA,NA,25,32,41.4,53.6666666666667,65.3625,75.3470588235294,94.29,106.214285714286,138.111111111111,149.076923076923,168.454545454545,194.135714285714,227.7,254.245833333333,281.717948717949,318.345098039216,351.016071428571,392.948148148148,426.843636363636,474.520858895706,516.311214953271,559.760606060606,604.186462882096,657.921821305842,708.738805970149,759.714285714286,826.998932384342,896.634482758621,971.031202046036,1044.30108695652,1143.9019138756,1236.69536082474,1317.79096774194,1375.89494949495,1484.16438356164,1639.23650793651,1716.85294117647,1896.04761904762,2035.45769230769,1964.54166666667,2237.41176470588,2390.35294117647,2492.20714285714,2775.72727272727,2914.46666666667,3070.85714285714,3519.28571428571,3675.75,3545,3735.28571428571,4122,4476.5,4455.5,NA,4432,5364.78,NA,NA,6136.33333333333,6552.5,5704,NA,NA,NA,NA,NA,NA,NA,9205,NA,NA,NA
2017,NA,NA,NA,NA,12.5,10.6666666666667,15,23,22,38.75,45.6666666666667,57,67.3333333333333,76.2857142857143,88.5444444444445,106.785714285714,124.166666666667,158.838461538462,166.761904761905,191.5,219.333333333333,249.928571428571,273.913043478261,323.786206896552,345.621875,389.025,422.118,459.25,515.01043956044,555.952961672474,605.867061611374,653.231560891938,700.063375796178,761.346,819.904841149773,893.935326086956,969.182134570766,1050.66223564955,1132.58303249097,1217.76513761468,1298.8880952381,1425.32991452991,1515.41354166667,1599.94150943396,1725.97777777778,1872.10256410256,2028.2696969697,2190.57142857143,2207.69677419355,2344.88888888889,2482.88333333333,2778.7,2881.73333333333,2978.3,3236.125,3483.25,3489,3945.33333333333,4153.2,3661,4357.5,4314,4827,5247,5932,6210,5630,6123.5,NA,6862.5,NA,7430,NA,8855,8075,8965,NA,NA,NA,NA
2018,NA,NA,5,9,11,NA,16,23,25,35,41.5,54,64,69.6666666666667,90,115.25,129.2,150.822222222222,165.222222222222,188.038888888889,223.26,243.768181818182,271.93023255814,303.038461538462,341.99512195122,394.057142857143,422.552631578947,464.34696969697,508.216494845361,567.031400966184,617.772674418605,660.867647058824,710.594639865997,769.545858895705,831.399025974026,903.06928702011,971.510460251046,1045.05180055402,1137.81241610738,1226.92276785714,1312.54603174603,1419.58292682927,1546.65,1640.47380952381,1765.71538461538,1887.10476190476,1974.30769230769,2145.73333333333,2247.59666666667,2408.07037037037,2556.69230769231,2569.6125,2899.5625,3261.5,3153.1,3334.2,3470.75,3840.33333333333,3816,3238,NA,NA,NA,NA,NA,NA,NA,6345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,NA,NA,NA,NA,8.66666666666667,13.3333333333333,15.3333333333333,24.6666666666667,27.8571428571429,38.75,43.1818181818182,51.6,66,78.75,93.3,98.6666666666667,128.571428571429,155.5,175.491666666667,200.491666666667,222.4,245.222222222222,279.540909090909,309.753658536585,340.472916666667,373.512195121951,417.109259259259,467.529787234043,508.382191780822,560.899107142857,609.043119266055,653.948913043478,709.123062015504,767.978260869565,828.949286846276,897.476408450704,975.950602409639,1041.33696202532,1120.82087227414,1216.63392070485,1317.2905027933,1396.01612903226,1523.49450549451,1594.71794871795,1720.58181818182,1812.86666666667,2008.375,2110.32,2114.26315789474,2361.70588235294,2643.13333333333,2670.42857142857,2884.55555555556,3065.625,3149.66666666667,3268.5,NA,3897,NA,4509,NA,NA,NA,NA,NA,NA,5275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,NA,NA,4,6,10,13,15.5,21.75,25.9444444444444,33.6538461538462,41.1,50.8166666666667,61.2,74,91.2,108,121.357142857143,146.333333333333,161,193.915384615385,211.833333333333,242.333333333333,273,305.838461538462,329.822222222222,388.4,400.625,465.858139534884,507.549275362319,561.186075949367,600.234507042254,653.629661016949,703.213105413105,760.747288503254,822.431944444444,892.328928571429,969.253546910755,1044.24973262032,1125.20597014925,1208.4935828877,1315.52071428571,1401.00660377358,1486.94459459459,1604.03333333333,1683.225,1850.81081081081,2048.95454545455,2071.52352941176,2300.14285714286,2372.72222222222,2553.53333333333,2774.88235294118,2841.2,3061.9,3430.2,NA,3598.5,3668,3843,4431.5,NA,NA,NA,NA,5365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,NA,NA,4,9,9.28571428571429,12.6666666666667,16.0769230769231,21,28,30.5,41.61875,53.8181818181818,62.9833333333333,75.0666666666667,92,102.8,127.764705882353,146.128571428571,167.257894736842,193.6875,222.428571428571,241.4,277.9,301,372.881818181818,394.44,452.666666666667,462.333333333333,497.692307692308,561.370666666667,610.7859375,663.359534883721,713.328660436137,773.004641350211,837.378464419476,902.548857644991,975.28144989339,1041.94166666667,1128.55065789474,1204.521875,1309.026,1380.53956834532,1488.75408163265,1582.38596491228,1754.06744186047,1863.81818181818,1891.60714285714,2100.23076923077,2215.33333333333,2285,2687.24166666667,2813.92307692308,2903.2,3097,3295.33333333333,NA,NA,NA,4309,NA,NA,5093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
